,id,plant,size,number,auction,capacity,physical_guarantee,sold_lots,source,company_consortium,year,price_US$,inv_US$,gdp_growth,risk_embi,gkf,fdi,primary_energy_consumption,g,exch,inv_US$_billion,state,inv_size,physical_guarantee_size,distance_from_last_auction
1153,1154,FAROL DE TOUROS,0.016,62,Leilão 03/2018,21,11.7,36,wind,SPE Farol De Touros Energia S.A.,2018,23.20220949,41070673,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.041070673,RN,662430.2097,0.188709677,0.148662042
1154,1155,FIGUEIRA BRANCA,0.016,62,Leilão 03/2018,10.5,5.9,18,wind,SPE Figueira Branca Energia S.A.,2018,23.20220949,23487688,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.023487688,RN,378833.6774,0.09516129,0.148662042
1155,1156,GAMELEIRA,0.016,62,Leilão 03/2018,14.7,8.5,26,wind,SPE Gameleira Energia S.A.,2018,23.20220949,30136286,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.030136286,RN,486069.129,0.137096774,0.148662042
1156,1157,JERUSALEM I,0.016,62,Leilão 03/2018,29.4,15.3,46,wind,EDP Renováveis Brasil S.A.,2018,24.26307367,43183457,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.043183457,RN,696507.371,0.246774194,0.148662042
1157,1158,JERUSALEM II,0.016,62,Leilão 03/2018,29.4,14.9,45,wind,EDP Renováveis Brasil S.A.,2018,24.26307367,43131834,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.043131834,RN,695674.7419,0.240322581,0.148662042
1158,1159,JERUSALEM III,0.016,62,Leilão 03/2018,29.4,16.9,88,wind,EDP Renováveis Brasil S.A.,2018,24.26307367,42478383,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.042478383,RN,685135.2097,0.272580645,0.148662042
1159,1160,JERUSALEM IV,0.016,62,Leilão 03/2018,29.4,17,89,wind,EDP Renováveis Brasil S.A.,2018,24.26307367,43183457,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.043183457,RN,696507.371,0.274193548,0.148662042
1160,1161,JERUSALEM V,0.016,62,Leilão 03/2018,29.4,16.2,85,wind,EDP Renováveis Brasil S.A.,2018,24.26307367,42478331,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.042478331,RN,685134.371,0.261290323,0.148662042
1161,1162,JERUSALEM VI,0.016,62,Leilão 03/2018,29.4,17.2,99,wind,EDP Renováveis Brasil S.A.,2018,24.26307367,42337368,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.042337368,RN,682860.7742,0.277419355,0.148662042
1162,1163,MONTE VERDE I,0.016,62,Leilão 03/2018,69.3,41.2,400,wind,"Consórcio Monte Verde I
EDP Renováveis Brasil S.A.
Gestamp Eólica Brasil S.A.",2018,22.45624903,61532187,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.061532187,RN,992454.629,0.664516129,0.148662042
1163,1164,MONTE VERDE II,0.016,62,Leilão 03/2018,65.84,40.3,391,wind,"Consórcio Monte Verde II
EDP Renováveis Brasil S.A.
Gestamp Eólica Brasil S.A.",2018,22.45624903,58800785,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.058800785,RN,948399.7581,0.65,0.148662042
1164,1165,MONTE VERDE III,0.016,62,Leilão 03/2018,58.91,33.5,325,wind,"Consórcio Monte Verde III
EDP Renováveis Brasil S.A.
Gestamp Eólica Brasil S.A.",2018,22.45624903,53337979,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.053337979,RN,860289.9839,0.540322581,0.148662042
1165,1166,MONTE VERDE IV,0.016,62,Leilão 03/2018,34.65,19.7,91,wind,"Consórcio Monte Verde IV
EDP Renováveis Brasil S.A.
Gestamp Eólica Brasil S.A",2018,22.45624903,31701513,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.031701513,RN,511314.7258,0.317741935,0.148662042
1166,1167,MONTE VERDE V,0.016,62,Leilão 03/2018,24.26,13.4,130,wind,"Consórcio Monte Verde V
EDP Renováveis Brasil S.A.
Gestamp Eólica Brasil S.A.",2018,22.45624903,22512261,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.022512261,RN,363100.9839,0.216129032,0.148662042
1167,1168,SAO FERNANDO 2,0.016,62,Leilão 03/2018,69.3,30.6,299,wind,"Consórcio Enervento Exterior - EDB - São Fernando
Enerfin do Brasil Sociedade de Energia Ltda
Enerfin Enervento Exterior, S.L.U.
Eólica São Fernando Ltda",2018,24.09013474,89437819,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.089437819,RN,1442545.468,0.493548387,0.148662042
1168,1169,VENTOS DE SANTA MARTINA 01,0.016,62,Leilão 03/2018,8.4,4.7,14,wind,Ventos de Santa Martina Energias Renováveis S.A.,2018,22.97248464,9756853,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.009756853,RN,157368.5968,0.075806452,0.148662042
1169,1170,VENTOS DE SANTA MARTINA 09,0.016,62,Leilão 03/2018,8.4,4.8,14,wind,Ventos de Santa Martina Energias Renováveis S.A.,2018,22.97248464,9756853,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.009756853,RN,157368.5968,0.077419355,0.148662042
1170,1171,VENTOS DE SANTA MARTINA 10,0.016,62,Leilão 03/2018,8.4,4.8,14,wind,Ventos de Santa Martina Energias Renováveis S.A.,2018,22.97248464,9756853,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.009756853,RN,157368.5968,0.077419355,0.148662042
1171,1172,VENTOS DE SANTA MARTINA 11,0.016,62,Leilão 03/2018,8.4,4.7,14,wind,Ventos de Santa Martina Energias Renováveis S.A.,2018,22.97248464,9756853,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.009756853,RN,157368.5968,0.075806452,0.148662042
1172,1173,VENTOS DE SANTA MARTINA 12,0.016,62,Leilão 03/2018,8.4,4.6,14,wind,Ventos de Santa Martina Energias Renováveis S.A.,2018,22.97248464,9756853,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.009756853,RN,157368.5968,0.074193548,0.148662042
1173,1174,VENTOS DE SANTA MARTINA 13,0.016,62,Leilão 03/2018,8.4,4,12,wind,Ventos de Santa Martina Energias Renováveis S.A.,2018,22.97248464,9756853,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.009756853,RN,157368.5968,0.064516129,0.148662042
1174,1175,VENTOS DE SANTA MARTINA 14,0.016,62,Leilão 03/2018,8.4,3.9,12,wind,Ventos de Santa Martina Energias Renováveis S.A.,2018,22.97248464,9756853,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.009756853,RN,157368.5968,0.062903226,0.148662042
1175,1176,VILA CEARA I,0.016,62,Leilão 03/2018,22,13.4,82,wind,Voltalia Energia Do Brasil Ltda,2018,24.00495586,23289327,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.023289327,RN,375634.3065,0.216129032,0.148662042
1176,1177,VILA MARANHAO I,0.016,62,Leilão 03/2018,31.19,15.7,83,wind,Voltalia Energia Do Brasil Ltda,2018,24.00495586,33012625,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.033012625,RN,532461.6935,0.253225806,0.148662042
1177,1178,VILA MARANHAO II,0.016,62,Leilão 03/2018,31.19,15.4,83,wind,Voltalia Energia Do Brasil Ltda,2018,24.00495586,33012625,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.033012625,RN,532461.6935,0.248387097,0.148662042
1178,1179,VILA MARANHAO III,0.016,62,Leilão 03/2018,31.19,16.8,82,wind,Voltalia Energia Do Brasil Ltda,2018,24.00495586,33012625,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.033012625,RN,532461.6935,0.270967742,0.148662042
1179,1180,QUEBRA DENTES,0.026,39,Leilão 01/2018,22.36,11.29,90,hydro,Quevedos Energética S.A.,2018,51.22864075,29875499,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.029875499,RS,766038.4359,0.289487179,0.148662042
1180,1181,SALTO DO GUASSUPI,0.026,39,Leilão 01/2018,12.2,6.27,50,hydro,Salto do Guassupi Energética S.A.,2018,50.97052295,18101347,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.018101347,RS,464137.1026,0.160769231,0.148662042
1181,1182,SEDE II,0.016,62,Leilão 03/2018,6.96,2.89,23,hydro,IJUI Centenaria Geração SPE Ltda,2018,50.58334624,10446802,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.010446802,RS,168496.8065,0.046612903,0.148662042
1182,1183,LACERDOPOLIS,0.016,62,Leilão 03/2018,9.6,5.47,54,hydro,Lacerdópolis Energética S.A.,2018,50.59108977,12387884,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.012387884,SC,199804.5806,0.088225806,0.148662042
1183,1184,CASA DE FORCA,0.016,62,Leilão 03/2018,8.48,2.6,14,sugar cane bagasse,Alcoeste Bioenergia Fernandópolis S.A.,2018,46.24438594,2897372,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.002897372,SP,46731.80645,0.041935484,0.148662042
1184,1185,RIO VERMELHO 3,0.016,62,Leilão 03/2018,20,8.4,84,sugar cane bagasse,Glencane Bioenergia S/A,2018,45.17061587,9532032,1.317223999,272,14.82937141,4.145494394,12.13,336893.6,3.8742,0.009532032,SP,153742.4516,0.135483871,0.148662042
1185,1186,AURA CAETITÉ 01,0.011,90,Leilão 04/2019,29.4,11.1,34,wind,ATLANTIC ENERGIAS RENOVÁVEIS S.A.,2019,24.36664103,34088884,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.034088884,BA,378765.3778,0.123333333,0.09905894
1186,1187,AURA CAETITÉ 02,0.011,90,Leilão 04/2019,29.4,12.9,39,wind,ATLANTIC ENERGIAS RENOVÁVEIS S.A.,2019,24.36664103,34088784,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.034088784,BA,378764.2667,0.143333333,0.09905894
1187,1188,AURA CAETITÉ 03,0.011,90,Leilão 04/2019,29.4,11.2,34,wind,ATLANTIC ENERGIAS RENOVÁVEIS S.A.,2019,24.36664103,34088884,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.034088884,BA,378765.3778,0.124444444,0.09905894
1188,1189,AURA CAETITÉ 04,0.011,90,Leilão 04/2019,21.2,9,27,wind,ATLANTIC ENERGIAS RENOVÁVEIS S.A.,2019,24.36664103,24581102,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.024581102,BA,273123.3556,0.1,0.09905894
1189,1190,AURA TANQUE NOVO 01,0.011,90,Leilão 04/2019,21.2,7.1,22,wind,ATLANTIC ENERGIAS RENOVÁVEIS S.A.,2019,24.75124687,24581102,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.024581102,BA,273123.3556,0.078888889,0.09905894
1190,1191,AURA TANQUE NOVO 02,0.011,90,Leilão 04/2019,15.9,6.2,19,wind,ATLANTIC ENERGIAS RENOVÁVEIS S.A.,2019,24.75124687,18435825,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.018435825,BA,204842.5,0.068888889,0.09905894
1191,1192,AURA TANQUE NOVO 03,0.011,90,Leilão 04/2019,12.6,4.7,15,wind,ATLANTIC ENERGIAS RENOVÁVEIS S.A.,2019,24.36664103,14609523,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.014609523,BA,162328.0333,0.052222222,0.09905894
1192,1193,CAETITÉ D,0.011,90,Leilão 04/2019,27.5,12.1,50,wind,RIO ENERGY EOL III GERACAO E COMERCIALIZACAO DE ENERGIA S.A.,2019,24.53537133,23882782,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.023882782,BA,265364.2444,0.134444444,0.09905894
1193,1194,PROSPERIDADE II,0.011,90,Leilão 04/2019,37.36,34.9,334,natural gas,IMETAME TERMELETRICA LTDA,2019,46.87228605,30235230,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.03023523,BA,335947,0.387777778,0.09905894
1194,1195,SANTA LUZIA,0.011,90,Leilão 04/2019,15.5,8.97,80,hydro,ARA GERAÇÃO DE ENERGIA SANTA LUZIA SPE LTDA.,2019,58.21939902,28344599,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.028344599,BA,314939.9889,0.099666667,0.09905894
1195,1196,SERRA DA MANGABEIRA,0.011,90,Leilão 04/2019,75.6,40.2,121,wind,STATKRAFT ENERGIAS RENOVÁVEIS S/A,2019,24.78350413,75035359,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.075035359,BA,833726.2111,0.446666667,0.09905894
1196,1197,VENTOS DE SANTA EUGENIA 01,0.011,90,Leilão 04/2019,30,13.3,58,wind,"STATKRAFT ENERGIAS RENOVÁVEIS S.A
VENTOS DE SANTA EUGÊNIA ENERGIAS RENOVÁVEIS S.A",2019,24.06640034,29775936,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.029775936,BA,330843.7333,0.147777778,0.09905894
1197,1198,VENTOS DE SANTA EUGENIA 02,0.011,90,Leilão 04/2019,30,12.1,37,wind,"STATKRAFT ENERGIAS RENOVÁVEIS S.A
VENTOS DE SANTA EUGÊNIA ENERGIAS RENOVÁVEIS S.A",2019,24.06391901,29775936,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.029775936,BA,330843.7333,0.134444444,0.09905894
1198,1199,VENTOS DE SANTA EUGENIA 03,0.011,90,Leilão 04/2019,30,14.2,56,wind,"STATKRAFT ENERGIAS RENOVÁVEIS S.A
VENTOS DE SANTA EUGÊNIA ENERGIAS RENOVÁVEIS S.A",2019,24.06888167,29775936,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.029775936,BA,330843.7333,0.157777778,0.09905894
1199,1200,VENTOS DE SANTA EUGENIA 05,0.011,90,Leilão 04/2019,30,14.8,47,wind,"STATKRAFT ENERGIAS RENOVÁVEIS S.A
VENTOS DE SANTA EUGÊNIA ENERGIAS RENOVÁVEIS S.A",2019,24.06143768,29775936,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.029775936,BA,330843.7333,0.164444444,0.09905894
1200,1201,VENTOS DE SANTA EUGENIA 06,0.011,90,Leilão 04/2019,30,13.2,126,wind,"STATKRAFT ENERGIAS RENOVÁVEIS S.A
VENTOS DE SANTA EUGÊNIA ENERGIAS RENOVÁVEIS S.A",2019,24.78350413,29775936,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.029775936,BA,330843.7333,0.146666667,0.09905894
1201,1202,VENTOS DE SANTA EUGENIA 07,0.011,90,Leilão 04/2019,30,13.9,42,wind,"STATKRAFT ENERGIAS RENOVÁVEIS S.A
VENTOS DE SANTA EUGÊNIA ENERGIAS RENOVÁVEIS S.A",2019,24.06391901,29775936,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.029775936,BA,330843.7333,0.154444444,0.09905894
1202,1203,VENTOS DE SANTA EUGENIA 08,0.011,90,Leilão 04/2019,30,13.2,47,wind,"STATKRAFT ENERGIAS RENOVÁVEIS S.A
VENTOS DE SANTA EUGÊNIA ENERGIAS RENOVÁVEIS S.A",2019,24.06143768,29775936,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.029775936,BA,330843.7333,0.146666667,0.09905894
1203,1204,VENTOS DE SANTA EUGENIA 09,0.011,90,Leilão 04/2019,30,14.3,143,wind,"STATKRAFT ENERGIAS RENOVÁVEIS S.A
VENTOS DE SANTA EUGÊNIA ENERGIAS RENOVÁVEIS S.A",2019,24.78350413,29775936,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.029775936,BA,330843.7333,0.158888889,0.09905894
1204,1205,VENTOS DE SANTA EUGENIA 12,0.011,90,Leilão 04/2019,30,13.8,56,wind,"STATKRAFT ENERGIAS RENOVÁVEIS S.A
VENTOS DE SANTA EUGÊNIA ENERGIAS RENOVÁVEIS S.A",2019,24.06888167,29775936,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.029775936,BA,330843.7333,0.153333333,0.09905894
1205,1206,VENTOS DE SANTA EUGENIA 13,0.011,90,Leilão 04/2019,30,14.1,141,wind,"STATKRAFT ENERGIAS RENOVÁVEIS S.A
VENTOS DE SANTA EUGÊNIA ENERGIAS RENOVÁVEIS S.A",2019,24.78350413,29775936,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.029775936,BA,330843.7333,0.156666667,0.09905894
1206,1207,VENTOS DE SÃO JANUÁRIO 15,0.011,90,Leilão 04/2019,8.4,4,12,wind,VENTOS DE SÃO JANUÁRIO ENERGIAS RENOVÁVEIS S.A.,2019,24.56018461,8337262,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.008337262,BA,92636.24444,0.044444444,0.09905894
1207,1208,VENTOS DE SÃO JANUÁRIO 16,0.011,90,Leilão 04/2019,8.4,4,12,wind,VENTOS DE SÃO JANUÁRIO ENERGIAS RENOVÁVEIS S.A.,2019,24.56018461,8337262,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.008337262,BA,92636.24444,0.044444444,0.09905894
1208,1209,VENTOS DE SÃO JANUÁRIO 17,0.011,90,Leilão 04/2019,8.4,4.1,13,wind,VENTOS DE SÃO JANUÁRIO ENERGIAS RENOVÁVEIS S.A.,2019,24.56266594,8337262,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.008337262,BA,92636.24444,0.045555556,0.09905894
1209,1210,VENTOS DE SÃO JANUÁRIO 18,0.011,90,Leilão 04/2019,8.4,4,12,wind,VENTOS DE SÃO JANUÁRIO ENERGIAS RENOVÁVEIS S.A.,2019,24.56514727,8337262,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.008337262,BA,92636.24444,0.044444444,0.09905894
1210,1211,VENTOS DE SÃO JANUÁRIO 19,0.011,90,Leilão 04/2019,8.4,4,12,wind,VENTOS DE SÃO JANUÁRIO ENERGIAS RENOVÁVEIS S.A.,2019,24.56266594,8337262,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.008337262,BA,92636.24444,0.044444444,0.09905894
1211,1212,MILAGRES I,0.067,15,Leilão 03/2019,32.74,9.9,30,solar,Consórcio LSBP Enerlife: Enerlife Energias Renováveis Ltda. e Lightsource Holdings 1 Limited,2019,16.12615072,8481710,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.00848171,CE,565447.3333,0.66,0.09905894
1212,1213,MILAGRES II,0.067,15,Leilão 03/2019,32.74,10,30,solar,Consórcio LSBP Enerlife: Enerlife Energias Renováveis Ltda. e Lightsource Holdings 1 Limited,2019,16.12615072,8481710,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.00848171,CE,565447.3333,0.666666667,0.09905894
1213,1214,MILAGRES III,0.067,15,Leilão 03/2019,32.74,9.9,30,solar,Consórcio LSBP Enerlife: Enerlife Energias Renováveis Ltda. e Lightsource Holdings 1 Limited,2019,16.12615072,8481710,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.00848171,CE,565447.3333,0.66,0.09905894
1214,1215,MILAGRES IV,0.067,15,Leilão 03/2019,32.74,10,30,solar,Consórcio LSBP Enerlife: Enerlife Energias Renováveis Ltda. e Lightsource Holdings 1 Limited,2019,16.12615072,8481710,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.00848171,CE,565447.3333,0.666666667,0.09905894
1215,1216,MILAGRES V,0.067,15,Leilão 03/2019,32.74,10,30,solar,Consórcio LSBP Enerlife: Enerlife Energias Renováveis Ltda. e Lightsource Holdings 1 Limited,2019,16.12615072,8481710,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.00848171,CE,565447.3333,0.666666667,0.09905894
1216,1217,GAMELEIRA 1,0.011,90,Leilão 04/2019,30,8.6,26,solar,"GERADORA DE ENERGIA GAMELEIRA LTDA.
CANADIAN SOLAR INC",2019,20.93992705,35113273,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.035113273,CE,390147.4778,0.095555556,0.09905894
1217,1218,GAMELEIRA 2,0.011,90,Leilão 04/2019,30,8.6,26,solar,"GERADORA DE ENERGIA GAMELEIRA LTDA.
CANADIAN SOLAR INC",2019,20.93744572,35113273,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.035113273,CE,390147.4778,0.095555556,0.09905894
1218,1219,GAMELEIRA 3,0.011,90,Leilão 04/2019,30,8.6,26,solar,"GERADORA DE ENERGIA GAMELEIRA LTDA.
CANADIAN SOLAR INC",2019,20.93496439,35113273,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.035113273,CE,390147.4778,0.095555556,0.09905894
1219,1220,GAMELEIRA 4,0.011,90,Leilão 04/2019,30,8.6,26,solar,"GERADORA DE ENERGIA GAMELEIRA LTDA.
CANADIAN SOLAR INC",2019,20.93248306,35113273,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.035113273,CE,390147.4778,0.095555556,0.09905894
1220,1221,BOM JESUS,0.011,90,Leilão 04/2019,7.76,4.28,40,hydro,WENERGY PARTICIPAÇÕES S.A.,2019,57.07054416,13025984,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.013025984,ES,144733.1556,0.047555556,0.09905894
1221,1222,GAMELEIRA,0.011,90,Leilão 04/2019,14,7.02,60,hydro,SAO BARTOLOMEU GERADORA DE ENERGIA RENOVAVEL S.A.,2019,57.69087616,31776254,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.031776254,GO,353069.4889,0.078,0.09905894
1222,1223,SALGADO,0.011,90,Leilão 04/2019,15.8,8.47,70,hydro,SAO BARTOLOMEU GERADORA DE ENERGIA RENOVAVEL S.A.,2019,57.69583881,34985807,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.034985807,GO,388731.1889,0.094111111,0.09905894
1223,1224,SÃO BARTOLOMEU,0.011,90,Leilão 04/2019,12,6.52,60,hydro,SAO BARTOLOMEU GERADORA DE ENERGIA RENOVAVEL S.A.,2019,57.69335748,27771212,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.027771212,GO,308569.0222,0.072444444,0.09905894
1224,1225,VERDE 02 BAIXO,0.011,90,Leilão 04/2019,22.5,12.86,110,biomass,VERDE 2 ENERGÉTICA LTDA,2019,58.11270192,42911647,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.042911647,GO,476796.0778,0.142888889,0.09905894
1225,1226,MC2 NOVA VENÉCIA 2,0.011,90,Leilão 04/2019,92.25,76.9,700,natural gas,PARNAÍBA II GERAÇÃO DE ENERGIA S.A.,2019,46.70355574,100390231,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.100390231,MA,1115447.011,0.854444444,0.09905894
1226,1227,JAÍBA SE1,0.067,15,Leilão 03/2019,40,12.3,61,solar,Consórcio Jaíba: Cei Solar Empreendimentos Energéticos S/A e Canadian Solar Inc,2019,18.26257413,19530946,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.019530946,MG,1302063.067,0.82,0.09905894
1227,1228,POÇO FUNDO AMPLIAÇÃO,0.067,15,Leilão 03/2019,20.84,11.02,110,hydro,Cemig Geração e Transmissão S.A.,2019,48.50996253,140335053,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.140335053,MG,9355670.2,0.734666667,0.09905894
1228,1229,ALAGOA III,0.011,90,Leilão 04/2019,1.53,1.06,8,hydro,POLIFERTIL ENERGIA EIRELI,2019,57.96878489,2911335,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.002911335,MG,32348.16667,0.011777778,0.09905894
1229,1230,CABUÍ,0.011,90,Leilão 04/2019,16,9.89,88,hydro,VOLTALIA ENERGIA DO BRASIL LTDA.,2019,58.06307536,37709647,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.037709647,MG,418996.0778,0.109888889,0.09905894
1230,1231,CERRADÃO 3,0.011,90,Leilão 04/2019,40,20.5,180,sugar cane bagasse,BIOENERGIA CERRADÃO II LTDA,2019,46.63655989,22083819,1.136585572,241,15.11296848,3.759959181,12.4,373043.4,4.0301,0.022083819,MG,245375.7667,0.227777778,0.09905894
